sent_id,symbol,pub_date,lang,elr,prob,present,technology,technologies,subject_ok,verb_from_list,verb,tier,text
APOT|2025-04-21|DisclosuresDirectorsReport|jsc_DisclosureOfImportantProspectiveDevelopmentsIncludingAnyNewExpansionsAndProjectsCompanysProposedPlanForAtLeastOneUpcomingYearAndBoardOfDirectorsForecastsForOutcomesOfCompanyActivities|0|en|43,APOT,2025-04-21,en,DisclosuresDirectorsReport,0.9985,1,AI/ML|Big Data,AI/ML|Big Data,True,True,leverage,2,"Digital Transformation The Company is implementing a comprehensive digital transformation strategy that leverages artificial intelligence, Internet of Things (IoT) technologies, advanced sensors, and smart solutions to enhance the efficiency of both production and administrative operations."
APOT|2025-04-21|DisclosuresDirectorsReport|jsc_DisclosureOfImportantProspectiveDevelopmentsIncludingAnyNewExpansionsAndProjectsCompanysProposedPlanForAtLeastOneUpcomingYearAndBoardOfDirectorsForecastsForOutcomesOfCompanyActivities|0|ar|1,APOT,2025-04-21,ar,DisclosuresDirectorsReport,0.9987,1,AI/ML,AI/ML,False,False,,1,كما تتضمن خطط الشركة المستقبلية مشاريع للتحول الرقمي والتوسع في استخدام تطبيقات الذكاء الاصطناعي في عملياتها التشغيلية المختلفة.
APOT|2025-04-21|DisclosuresDirectorsReport|jsc_DisclosureOfImportantProspectiveDevelopmentsIncludingAnyNewExpansionsAndProjectsCompanysProposedPlanForAtLeastOneUpcomingYearAndBoardOfDirectorsForecastsForOutcomesOfCompanyActivities|0|ar|35,APOT,2025-04-21,ar,DisclosuresDirectorsReport,0.9986,1,Big Data,Big Data,True,False,طبق,1,التحول الرقمي تطبق الشركة خطة متكاملة للتحول الرقمي واستخدام الذكاء الاصطناعي، بما يشمل إدخال تقنيات إنترنت الأشياء وأجهزة الاستشعار والقياس، إلى جانب الحلول الذكية لتحسين كفاءة العمليات الإنتاجية والإدارية.
APOT|2025-04-21|NotesListOfNotes|ifrs-full_DisclosureOfEntitysReportableSegmentsExplanatory|0|en|9,APOT,2025-04-21,en,NotesListOfNotes,0.0005,0,none,,False,False,,0,"Management therefore applied the core principle of IFRS 8, Operating Segments and marketing strategy in determining which of the overlapping financial information sets should form the basis of operating segments."
APOT|2025-04-21|NotesListOfNotes|ifrs-full_DisclosureOfSummaryOfSignificantAccountingPoliciesExplanatory|0|en|115,APOT,2025-04-21,en,NotesListOfNotes,0.0007,0,none,,False,False,,0,VAT related to sales and purchases is recognised in the consolidated statement of financial position on a gross basis and disclosed separately as an asset and a liability. 2.18 Segment reporting Operating segments are reported in a manner consistent with the internal reporting provided to the Group’s chief operating decision maker.
ARBK|2022-04-03|DisclosuresDirectorsReport|jsc_DisclosureOfCompanysContributionToEnvironmentalProtectionAndLocalCommunityService|0|ar|97,ARBK,2022-04-03,ar,DisclosuresDirectorsReport,0.9987,1,AI/ML,AI/ML,False,False,,1,"كما قدم البنك العربي الرعاية الفضية لمؤتمر ومعرض الذكاء الاصطناعي لتكنولوجيا الدفاع والأمن السيبراني الأول AIDTSEC 2021 والذي عقد تحت رعاية سمو الأمير الحسين بن عبدالله الثاني، ولي العهد، في مركز الملك الحسين بن طلال للمؤتمرات - البحر الميت في شهر تشرين الأول ٢٠٢١، بتنظيم من ""سوفكس"" الأردن."
ASAS|2024-03-31|DisclosuresDirectorsReport|jsc_TheMembersOfBoardOfDirectorsNamesAndNamesAndRanksOfSeniorExecutiveManagementWithBriefResumeOfEach|0|en|25,ASAS,2024-03-31,en,DisclosuresDirectorsReport,0.8011,1,ERP,ERP,False,False,,1,"Specialized in computer information systems and ERP systems Financial consultant in financial and administrative structuring, evaluation, acquisitions, listings in the financial market, tax issues / Jordan and the Kingdom of Saudi Arabia.Haitham Mr.Haytham Joma Muhammad Abu Anza Shareholder Affairs Officer Membership date: 3/4/2008 Date of birth: 1984 Academic Qualification: Bachelor of Business Administration Graduation Year: 2006 University Name: Mutah University About the CV : Ø Marketing employee at the Arab Insurance Company."
BOJX|2024-03-28|DisclosuresChairmansStatement|jsc_DisclosureOfStatementOfBoardOfDirectorsChairman|0|en|14,BOJX,2024-03-28,en,DisclosuresChairmansStatement,0.9983,1,Big Data,Big Data,False,False,,1,"Most importantly, the bank has taken a deep dive into data analytics by creating a division for data management, which includes specialized units for data analytics, reporting, governance, and quality control."
BOJX|2024-03-28|DisclosuresDirectorsReport|jsc_DescriptionOfCompanysMainActivitiesWithTheirRespectiveGeographicalLocationsSizeOfCapitalInvestmentAndNumberOfEmployees|0|en|187,BOJX,2024-03-28,en,DisclosuresDirectorsReport,0.0006,0,none,,False,False,,0,Among the components of ECM is electronic archiving.
BOJX|2024-03-28|DisclosuresDirectorsReport|jsc_DisclosureOfImportantProspectiveDevelopmentsIncludingAnyNewExpansionsAndProjectsCompanysProposedPlanForAtLeastOneUpcomingYearAndBoardOfDirectorsForecastsForOutcomesOfCompanyActivities|0|en|4,BOJX,2024-03-28,en,DisclosuresDirectorsReport,0.9986,1,AI/ML,AI/ML,True,True,utilise,2,Strategic Pillar Digital Transformation and Innovation: focus on utilizing cutting-edge technologies in artificial intelligence and data to improve BOJ processes and banking operations; and support data infrastructure to encourage data-driven decision making.
BOJX|2024-03-28|DisclosuresDirectorsReport|jsc_DisclosureOfImportantProspectiveDevelopmentsIncludingAnyNewExpansionsAndProjectsCompanysProposedPlanForAtLeastOneUpcomingYearAndBoardOfDirectorsForecastsForOutcomesOfCompanyActivities|0|en|10,BOJX,2024-03-28,en,DisclosuresDirectorsReport,0.9986,1,Big Data,Big Data,False,True,integrate,1,"Internal Operations Pillar Targeting the transformation to a data analytics-based bank and enhancing our data capturing and analysis abilities to support strategic and operational decisions through: Data-Based Decisions: improve data analysis capabilities, integrate AI in banking operations to enhance strategic decision-making and improve operational efficiency."
BOJX|2024-03-28|DisclosuresDirectorsReport|jsc_DisclosureOfImportantProspectiveDevelopmentsIncludingAnyNewExpansionsAndProjectsCompanysProposedPlanForAtLeastOneUpcomingYearAndBoardOfDirectorsForecastsForOutcomesOfCompanyActivities|0|en|11,BOJX,2024-03-28,en,DisclosuresDirectorsReport,0.9987,1,AI/ML,AI/ML,True,True,utilise,2,"Develop Analytical Competencies: utilize predictive analytics to anticipate market trends and customer needs, which assists in designing products that simulate customer requirements more effectively."
BOJX|2024-03-28|NotesListOfNotes|jsc-rep_AdoptionOfNewAndRevisedInternationalFinancialReportingStandards|0|ar|36,BOJX,2024-03-28,ar,NotesListOfNotes,0.0006,0,none,,False,False,,0,تعديلات على معيار المحاسبة الدولي 7 قائمة التدفقات النقدية والمعيار الدولي لإعداد التقارير المالية 7 الأدوات المالية: الإفصاحات - ترتيبات تمويل الموردين تضيف التعديلات هدف إفصاح إلى معيار المحاسبة الدولي (7) ينص على أن المنشأة مطالبة بالإفصاح عن معلومات حول ترتيبات تمويل الموردين الخاصة بها والتي تمكن مستخدمي القوائم المالية من تقييم آثار تلك الترتيبات على التزامات المنشأة وتدفقاتها النقدية.
HPIC|2023-03-29|NotesListOfNotes|jsc-rep_DisclosureOfRiskManagement|0|en|19,HPIC,2023-03-29,en,NotesListOfNotes,0.0005,0,none,,False,False,,0,"SEGMENT REPORTING The Company works in the following segments of the producing human and veterinary medicines in all its forms and medical stickers and stockings in addition to the production of medical supplies, body care lotions, cosmetics, sutures and initiating marketing campgains as well as import and export operations business operating within one geographic sector which is the Hashemite Kingdom of Jordan."
INVB|2021-05-18|DisclosuresDirectorsReport|jsc_DisclosureOfCompanysRiskExposure|0|ar|36,INVB,2021-05-18,ar,DisclosuresDirectorsReport,0.9987,1,Big Data,Big Data,False,False,,1,- تحليل البيانات والقوائم المالية الخاصة بالعميل لإستخراج أهم النسب المالية والمؤشرات التي تساعد في اتخاذ القرارات الإئتمانية.
INVB|2021-05-18|DisclosuresDirectorsReport|jsc_DisclosureOfIssuingCompanysOrganizationalChartNumberOfItsEmployeesAndTheirClassesOfQualificationAndItsPersonnelQualifyingAndTrainingPrograms|0|en|7,INVB,2021-05-18,en,DisclosuresDirectorsReport,0.0007,0,none,,False,False,,0,"Following is the number of employees in each location: Head Office and Branches/INVESTBANK Item Number Head Office/ Abdul Hamid Sharaf Street 284 Main Branch / Head Office 10 Prime clients service center / Head office 13 Makkah Branch / Makkah Street 7 Emar Branch / Emar Towers 7 Taj Mall Branch / Taj Mall 9 Sweifiyah Branch / Wakalat Street 5 Wihdat Branch / Al Sharq Al Awsat Roundabout 5 Sahab Branch / Sahab Industrial City 5 Zarqa Branch / King Hussein Street 4 Irbid Branch / Wasfi Eltal Street 4 Aqaba Branch / AlNahda Street 5 Abdoun Branch / Suleiman Qudah Street 5 Dabouq Branch / Mohammad Ahmad Tareef Street 5 Sales Department 65 Total 433 Subsidiaries/INVESTBANK: Subsidiaries Al Mawared Brokerage Company / Shmaisani 9 Al Istethmari Letamweel Selselat Al IMDAD / Al Juwaideh 47 Tamkeen Leasing Company / Makkah Street 20 Jordan Trade Facilities Company / Shmeisani (A subsidiary of Tamkeen Leasing Company) 78 Bindar for Trade and Investment Company (A subsidiary of Tamkeen Leasing Company) 61 Takhseem Jordanian Company / Shmeisani 3 Total 218 (22) Employee Development: The Bank is keen on qualifying its cadres and developing the knowledge, skills and abilities of its employees to enable them to carry out their work efficiently and effectively, and contribute to improving the performance and productivity of the Bank and providing the best level of services. 51% of the Bank's staff participated in a number of specialized training courses and workshops, including: Training Courses Advanced Data Analysis Using Excel CAMS CCO CERTIFIED COMPLIANCE OFFICER Certificate in Information Security Management Principles (CISMP) COBIT 2019 Design & Implementation COBIT 2019 Foundation Iso 22301 Lead Manager JO Invest ORM 2019 NetPackup Training Oracle Database Administration Course Penetration Testing Course Veritas Solution Day Web Application Development using NET Technologies / Programming in C# Time Management and Work Pressure Effective Compliance in the Fight against Financial Crimes Comprehensive Training Program for Journalists Direct and Indirect Credit Facilities Practical Applications of IFRS 9 Financial Crime Corporate Governance and Bank Organizational Structure Accounts, Bank Checks, and Electronic Clearing."
